probe_id,gene_symbol,entrez_gene_id,sepsis_mean,healthy_mean,mean_difference,p_value,fdr
ILMN_3201480,LOC643358,643358.0,11.39437355304348,10.508663466333333,0.8857100867101462,0.00016429976382469161,0.0005252622499949649
ILMN_1882512,,,4.547719191043477,4.256435637916667,0.2912835531268101,0.00016436460247749607,0.0005254322278716491
ILMN_1805826,BIVM,54841.0,4.986297717260869,4.497890749,0.48840696826086916,0.00016441218131503258,0.0005255470102482579
ILMN_1755937,ANXA2,302.0,5.242071602608696,4.6336559355833336,0.6084156670253629,0.00016442526621924977,0.0005255515235687407
ILMN_2102069,SLC16A4,9122.0,4.492849962869565,4.188913301333334,0.30393666153623133,0.00016443524383603626,0.0005255461051487087
ILMN_2224300,SNAPC3,6619.0,4.51796064652174,4.219265017083333,0.29869562943840666,0.00016448487908348993,0.0005256674269574082
ILMN_3309133,MIR429,554210.0,4.620872306739131,4.243109763666667,0.37776254307246404,0.00016461966527196367,0.0005260608410490185
ILMN_1895518,,,4.534544194608697,4.22099048925,0.31355370535869653,0.00016462369745551847,0.0005260363896763526
ILMN_1887063,,,4.633826563260869,4.3253243868333335,0.3085021764275355,0.00016464076525640135,0.0005260535926576509
ILMN_3264651,LOC100128242,100128242.0,4.521186478521739,4.2283617067499994,0.2928247717717394,0.00016464409069087831,0.0005260268872534356
ILMN_3247952,LOC100133654,100133654.0,4.583539779565218,4.236613038583333,0.3469267409818846,0.00016466402547480797,0.0005260532476372865
ILMN_1851891,,,4.542232059043478,4.2454070572500004,0.2968250017934775,0.00016470094330300607,0.0005261338562743892
ILMN_1844823,,,4.67171622152174,4.353189067083334,0.3185271544384056,0.00016472062170026173,0.000526159386364731
ILMN_1765979,LOC147645,147645.0,4.751437911869566,4.294122547166666,0.45731536470289935,0.00016476724330959786,0.0005262709701708303
ILMN_1779702,FLJ20712,55025.0,4.62239605226087,4.315648083916666,0.3067479683442036,0.00016481668293915307,0.0005263915383393268
ILMN_1904188,,,4.656608485782607,4.256741015749999,0.3998674700326079,0.00016484268445000178,0.0005264372380474131
ILMN_1709910,LOC642602,642602.0,4.569150332999999,4.261218081999999,0.30793225099999955,0.00016484807459425513,0.0005264171120261827
ILMN_1702609,B3GNT5,84002.0,4.51724610326087,4.18323706175,0.3340090415108703,0.00016489051817329765,0.0005265153049444242
ILMN_1710726,APOBEC3F,200316.0,5.310049369304347,4.615870341666667,0.6941790276376807,0.00016489429684659923,0.0005264900309853512
ILMN_1797277,KIF3C,3797.0,4.729798770565218,4.26797877225,0.46181999831521736,0.00016490919093504244,0.0005265002484376979
ILMN_2369104,TRAPPC6B,122553.0,6.864655010478262,6.113597933166667,0.7510570773115948,0.00016509764433287992,0.0005270645423526379
ILMN_1888373,,,4.582207971173913,4.268646527083333,0.3135614440905803,0.0001651320500061241,0.0005271370027953577
ILMN_1684901,OR6K2,81448.0,4.546511839956521,4.212820627916666,0.33369121203985497,0.00016513703157623182,0.0005271155315602046
ILMN_3199172,LOC100132430,100132430.0,4.524666796130434,4.214460637000001,0.31020615913043326,0.00016513762584516054,0.0005270800601465095
ILMN_3280961,LOC646282,646282.0,4.587848056130435,4.272463985916667,0.315384070213768,0.0001651689770082774,0.0005271427555003668
ILMN_1870085,,,5.060764242695652,4.5600345445,0.5007296981956522,0.00016518146403924662,0.0005271452406747237
ILMN_1677577,LOC338756,338756.0,4.603852407391304,4.256499445583333,0.34735296180797093,0.0001651948788315634,0.000527150686060917
ILMN_2217212,ZNF564,163050.0,6.130704223217391,5.42149300325,0.7092112199673908,0.0001652196090908217,0.0005271922367183604
ILMN_3211641,LOC100131688,100131688.0,4.554922754173913,4.267800416833333,0.28712233734057957,0.0001652261060400473,0.0005271756057147651
ILMN_1839019,,,6.734932420695651,5.885514240083334,0.8494181806123171,0.00016525594580971733,0.0005272334501269064
ILMN_1776297,GOLGA4,2803.0,4.8330253379565224,4.4279144165833335,0.40511092137318894,0.00016526383529989473,0.0005272212610151747
ILMN_1763609,SLC22A16,85413.0,5.061739498173914,4.428629903916666,0.633109594257248,0.00016528939359446553,0.0005272654362904649
ILMN_3242248,FAM160A1,729830.0,4.624694969043477,4.27878275725,0.3459122117934772,0.00016529386480194165,0.0005272423432502883
ILMN_1666839,LOC645262,645262.0,4.649059740695653,4.299989275333333,0.34907046536231956,0.00016534739621075408,0.0005273757310567286
ILMN_1881538,,,4.711768118130435,4.368292428333333,0.34347568979710275,0.00016541900563870506,0.0005275667557463639
ILMN_3310146,PRG1,23574.0,4.578728128260869,4.245631285916667,0.33309684234420267,0.00016554909048039487,0.0005279442343603073
ILMN_2193864,PHOX2B,8929.0,4.539868856173913,4.257383144833334,0.28248571134057965,0.00016562839060587546,0.0005281597160031399
ILMN_3264828,LOC100130758,100130758.0,4.540681715913044,4.242597393666666,0.2980843222463774,0.00016563129893308365,0.0005281315844096477
ILMN_3235126,LOC100133558,100133558.0,4.570532202347825,4.265815532166667,0.30471667018115767,0.00016568256740175175,0.0005282576469179994
ILMN_1652762,HIC2,23119.0,5.526230914565218,4.900565442583335,0.6256654719818835,0.00016568978281729987,0.0005282432440010829
ILMN_1709484,BLM,641.0,5.382749931,4.5522761290833325,0.8304738019166678,0.00016570468415962286,0.0005282533452466686
ILMN_3245784,LOC650354,650354.0,4.526429060347826,4.204590722666667,0.3218383376811591,0.00016573326348582072,0.0005283070462986482
ILMN_2052079,ZNF544,27300.0,4.620135256695652,4.277790890416666,0.34234436627898557,0.00016576141112915188,0.0005283593637711721
ILMN_3259736,LOC100129904,100129904.0,5.050415716260869,4.511088313916667,0.5393274023442025,0.00016581591201454495,0.0005284956680327663
ILMN_3275771,LOC642567,642567.0,7.361558426695653,5.7663353573333325,1.5952230693623202,0.00016590699356316195,0.0005287485362210123
ILMN_1672536,FBLN1,2192.0,4.692251384565218,4.297943696333333,0.39430768823188433,0.00016597204476588326,0.0005289184153096236
ILMN_3245578,LOC729510,729510.0,4.670061055869565,4.279756127083333,0.39030492878623235,0.00016602108520853324,0.0005290372509975081
ILMN_1735208,IL22,50616.0,4.55195863847826,4.230837374416667,0.3211212640615937,0.0001660267113599859,0.0005290177371238956
ILMN_1811064,MTMR10,54893.0,4.70516259152174,4.275869214166666,0.4292933773550738,0.00016605058577236033,0.0005290563670815214
ILMN_1695549,PVRL1,5818.0,4.590613634173913,4.267309269999999,0.3233043641739135,0.00016605424465306423,0.0005290305871083294
ILMN_2325574,CASC4,113201.0,5.576202521521739,4.774767246833334,0.801435274688405,0.00016605829296130145,0.0005290060513689008
ILMN_1854384,,,4.6471548245652174,4.264320307,0.38283451756521725,0.00016611567649019128,0.0005291514152128118
ILMN_1794470,ANKFY1,51479.0,7.5891497455217385,6.7378006199166665,0.851349125605072,0.00016621376521690545,0.0005294264132550926
ILMN_1663932,TP53TG3,24150.0,4.488399683869566,4.20087263325,0.2875270506195653,0.00016627863721635245,0.0005295955774895187
ILMN_3269719,ARAP1,116985.0,8.359245859608693,7.211442310166667,1.1478035494420258,0.00016629234692775092,0.0005296017780100537
ILMN_2137003,C16orf78,123970.0,4.590211369304347,4.2395093067500005,0.35070206255434666,0.0001663004224091429,0.0005295900352331901
ILMN_1732497,LOC253820,253820.0,4.538847794652173,4.2278187266666665,0.31102906798550656,0.00016630214476774676,0.0005295580637865664
ILMN_3200430,LOC644667,644667.0,4.525765363782609,4.22361729375,0.3021480700326089,0.0001663157384122689,0.0005295638960774811
ILMN_1867352,,,4.601738024173912,4.28725192875,0.3144860954239119,0.00016644845299333057,0.0005299489922295964
ILMN_2357377,TERF1,7013.0,4.493494841608696,4.209382788666666,0.2841120529420298,0.00016647618657870836,0.0005299998124970434
ILMN_1804170,LOC643895,643895.0,4.502533048869566,4.210168128833334,0.29236492003623216,0.0001665101523853171,0.0005300704653075113
ILMN_1824136,,,4.681421422478261,4.3512636701666665,0.33015775231159417,0.00016653614456414793,0.0005301157265774627
ILMN_2197750,TSPY3,728137.0,4.5939158478260875,4.253292748,0.34062309982608774,0.0001666422508790577,0.0005304159817128184
ILMN_1651565,LOC650677,650677.0,4.654992153478262,4.30932861825,0.34566353522826176,0.0001666633822133482,0.0005304457413679893
ILMN_1747934,ISYNA1,51477.0,5.051987707217392,4.407616636333334,0.6443710708840582,0.00016671060790031473,0.0005305585424115268
ILMN_2344373,MVP,9961.0,8.623975211608695,7.424362326916667,1.1996128846920273,0.00016674165557697523,0.0005306198444332878
ILMN_3308592,MIR98,407054.0,4.536788074782609,4.240562330666667,0.29622574411594194,0.00016677291857299556,0.0005306818229494649
ILMN_1787155,TET3,200424.0,4.688546048826086,4.353126130166666,0.33541991865941956,0.000166912056401333,0.0005310870328874357
ILMN_1801725,C8orf86,389649.0,4.596108902391305,4.286463651333333,0.30964525105797147,0.0001669187110748153,0.0005310706754802776
ILMN_1654497,ATAD1,84896.0,5.840782010565217,5.1058026346666665,0.7349793758985506,0.00016694653134142933,0.0005311216563443452
ILMN_1669819,LOC402569,402569.0,4.528825720391305,4.237270359583333,0.29155536080797173,0.0001669516983933769,0.0005311005664357387
ILMN_2053902,AQP7P2,389756.0,4.553605175521739,4.2223675062499995,0.33123766927173914,0.0001669940158470375,0.0005311976526410321
ILMN_1663121,LOC653564,653564.0,4.515891016739131,4.208448721333334,0.3074422954057967,0.0001670447041412202,0.0005313213503744371
ILMN_3193798,ATXN1L,342371.0,4.852236160739131,4.3725638453333335,0.47967231540579736,0.00016705277491612256,0.0005313094860870716
ILMN_1728055,ASTL,431705.0,4.5435516867826085,4.230326461249999,0.31322522553260956,0.0001670596085876701,0.0005312936891603214
ILMN_1688011,UPF1,5976.0,7.732791356652177,6.761334302333334,0.9714570543188428,0.0001670797760705405,0.0005313202965124979
ILMN_1761294,OR4K15,81127.0,4.947593877782608,4.224187359833333,0.7234065179492752,0.00016709223167359473,0.0005313223777555093
ILMN_3251901,LOC100129461,100129461.0,4.599297097130435,4.229384472833333,0.36991262429710225,0.00016715179898331233,0.0005314742546345813
ILMN_1725121,XPO1,7514.0,8.304533696869564,7.140108404333333,1.1644252925362313,0.00016715575581257894,0.0005314493040004055
ILMN_1884828,,,4.741593442391305,4.325662349416667,0.41593109297463826,0.0001671923139379608,0.0005315280010188398
ILMN_1720695,LOC730833,730833.0,4.509575623521739,4.2043657285,0.305209895021739,0.0001672049186028395,0.000531530540863916
ILMN_1725131,LOC645418,645418.0,4.554325442695653,4.250891143666667,0.3034342990289858,0.0001672093739411003,0.0005315071761472861
ILMN_2345872,SUMF2,25870.0,8.672579231,7.8811929056666665,0.7913863253333338,0.00016721547037069868,0.0005314890308859842
ILMN_3288018,LOC645323,645323.0,4.566490875478261,4.218272133583333,0.34821874189492874,0.00016725467213505061,0.0005315761050075098
ILMN_3230623,FLJ40039,647662.0,4.482322979086955,4.186552007499999,0.29577097158695675,0.00016728078840111047,0.0005316215808698522
ILMN_2272857,GCOM1,145781.0,4.483313474565217,4.1830519593333335,0.3002615152318837,0.00016728239915684382,0.000531589176823728
ILMN_3232289,FLJ10661,286042.0,4.492620081565217,4.20185027225,0.29076980931521756,0.00016735464743903832,0.0005317812330896903
ILMN_3304887,LOC729423,729423.0,5.092451787999999,4.60971348375,0.48273830424999886,0.00016736320948879173,0.0005317709090200332
ILMN_1755299,LOC651537,651537.0,4.525440034173913,4.238893223333333,0.28654681084058,0.00016738571342974132,0.0005318048815007581
ILMN_1888658,,,4.660250088782609,4.294842988749999,0.36540710003261,0.0001674252763837681,0.0005318930439335585
ILMN_1761844,ZCCHC17,51538.0,6.803047992043477,5.951376636000002,0.8516713560434752,0.00016744493815225504,0.0005319179743476312
ILMN_1791415,LOC651073,651073.0,4.905134799173913,4.47274065075,0.43239414842391355,0.00016745851097238587,0.0005319235600049195
ILMN_1839793,,,4.640571851652174,4.3090907757500005,0.33148107590217357,0.00016757991787076768,0.0005322716502501287
ILMN_1659290,PLEKHB2,55041.0,4.504281250434783,4.202552817666667,0.30172843276811623,0.00016763242943812473,0.0005324008796975656
ILMN_1893686,,,4.883001753913044,4.3163851719999995,0.5666165819130446,0.000167658558520916,0.0005324463060088313
ILMN_1740900,BMP4,652.0,4.812165469347826,4.319871832583334,0.4922936367644919,0.00016769151230902897,0.0005325133981301602
ILMN_2211189,IKBKAP,8518.0,4.755686565347827,4.337579509916666,0.418107055431161,0.00016769958697699603,0.0005325014813784677
ILMN_1675543,PRM1,5619.0,4.540131221869565,4.244528232,0.2956029898695647,0.00016772968720226523,0.0005325594997819173
ILMN_1743594,UBXN7,26043.0,4.558580256260869,4.265473131833333,0.29310712442753584,0.00016777723130152362,0.0005326728922423311
ILMN_1671777,FGF13,2258.0,4.5885151759565215,4.22892032125,0.3595948547065211,0.0001677922788636986,0.0005326831033197223
ILMN_1717644,ZNF717,377064.0,4.6416272099999984,4.2806613069166675,0.360965903083331,0.0001678209123066991,0.0005327364404416917
ILMN_1657715,LOC642228,642228.0,4.597273227956522,4.231822024666667,0.3654512032898545,0.00016786561073059276,0.000532840763671988
ILMN_1775525,LOC651974,651974.0,4.615502385478261,4.240022584,0.375479801478261,0.0001678945683290795,0.0005328951110243318
ILMN_1671039,GALNT3,2591.0,7.6268138752608685,6.257024633500001,1.3697892417608672,0.0001679175639298163,0.000532930528747506
ILMN_1763767,LOC646596,646596.0,4.508555388608696,4.216619507083333,0.29193588152536254,0.00016792329376721823,0.0005329111479017034
ILMN_1680643,KIAA1333,55632.0,4.884643563347826,4.402699464666667,0.48194409868115873,0.0001679373064162487,0.0005329180537622474
ILMN_1834780,,,4.534722514913043,4.222359009000001,0.3123635059130425,0.00016797148665824625,0.0005329889522738897
ILMN_2093980,TMEM38B,55151.0,4.5463772588260865,4.247919638166667,0.29845762065941983,0.00016801701586916786,0.0005330958495755846
ILMN_3236794,LOC728900,728900.0,4.5388717033478265,4.238818944416667,0.3000527589311597,0.0001680195737235562,0.0005330663989680552
ILMN_2366463,FN1,2335.0,4.536389306608696,4.231757317916666,0.3046319886920301,0.0001680216170913865,0.0005330353203428336
ILMN_1807579,LOC441120,441120.0,4.654769107695651,4.32755406475,0.3272150429456513,0.0001680238880410312,0.0005330049680315189
ILMN_1731184,MELK,9833.0,5.034729861086956,4.405182958749999,0.6295469023369566,0.00016802521827927235,0.0005329716360848019
ILMN_3242004,ANXA8L1,728113.0,4.551950738521739,4.2342178585,0.3177328800217385,0.00016804094159771565,0.0005329839600953823
ILMN_1652527,LOC644808,644808.0,4.551118135956521,4.227295200166666,0.3238229357898552,0.00016807585048215446,0.0005330571299139223
ILMN_2244547,ETNK1,55500.0,4.529428024173912,4.213408499,0.3160195251739122,0.00016808823420648688,0.0005330588552989123
ILMN_1738239,RBM6,10180.0,7.835863359913043,7.206823758333333,0.6290396015797102,0.00016812110920128864,0.0005331255599077065
ILMN_1779213,TFG,10342.0,4.685256143521738,4.287084453583333,0.39817168993840557,0.00016813302131911124,0.0005331257848334633
ILMN_1685714,INHBB,3625.0,5.040362326347827,4.331697801,0.7086645253478272,0.00016816076297586021,0.0005331761993987433
ILMN_3248051,LOC730379,730379.0,4.5407807040434776,4.246508456833333,0.2942722472101442,0.00016816682692312785,0.0005331578796253775
ILMN_1661516,POLR2J3,548644.0,5.20380800873913,4.461135062416666,0.7426729463224637,0.00016818202619018997,0.0005331685231066697
ILMN_3205030,LOC652330,652330.0,4.969562591608695,4.400348628000001,0.5692139636086946,0.00016821606695247907,0.0005332388919525076
ILMN_1724501,LOC649957,649957.0,4.744681144478261,4.26985954875,0.4748215957282609,0.00016824641081585121,0.0005332975326782645
ILMN_1701409,LOC646588,646588.0,4.546700147391304,4.21971241725,0.3269877301413038,0.0001683248560336248,0.0005335086232454692
ILMN_2400372,SULT1A2,6799.0,7.379244326826087,6.246531255666667,1.1327130711594204,0.00016832799114338196,0.0005334810041706663
ILMN_1739156,DOPEY1,23033.0,4.788320119695652,4.386196105833334,0.4021240138623181,0.00016833362704013206,0.0005334613141569555
ILMN_1683544,ZDHHC4,55146.0,4.504358136043478,4.217618369416667,0.2867397666268108,0.00016836627054399265,0.0005335272099311782
ILMN_2311052,COL13A1,1305.0,4.6698026601739135,4.3052663625,0.36453629767391327,0.00016846602553719135,0.0005338057476079221
ILMN_1653040,PCDHGA12,26025.0,4.578415557304348,4.269773559583332,0.30864199772101575,0.0001685849720706732,0.0005341450526064686
ILMN_1682896,C21orf66,94104.0,4.809084492304348,4.420038056583333,0.38904643572101527,0.00016860510812253645,0.0005341712605024952
ILMN_1674741,LOC647646,647646.0,4.735361686304348,4.341031660916667,0.39433002538768047,0.00016861160435597774,0.0005341542543568242
ILMN_1654457,TXN2,25828.0,5.666524724521739,4.963774556583333,0.7027501679384063,0.00016864009194664828,0.0005342069133690245
ILMN_2101339,OR11A1,26531.0,4.501126747782609,4.215026790083333,0.28609995769927643,0.00016877343276605492,0.0005345916887171866
ILMN_1893335,,,4.657735770173913,4.326607955666667,0.33112781450724604,0.00016880878488723355,0.0005346660514933462
ILMN_1753164,IPO8,10526.0,6.767878258043476,5.660086559,1.1077916990434762,0.00016888274201427432,0.0005348626683813079
ILMN_3238649,LCE6A,448835.0,4.508780434304348,4.227622261,0.2811581733043482,0.00016889794682076317,0.0005348731982634325
ILMN_3249629,LOC100133142,100133142.0,4.830364273478261,4.420296291833334,0.41006798164492686,0.00016890603568674953,0.0005348611931864203
ILMN_1670086,LOC649775,649775.0,4.661316558782609,4.22909847425,0.4322180845326091,0.00016894468664729886,0.0005349459615248144
ILMN_1799871,LTK,4058.0,4.52459211304348,4.2163069386666665,0.30828517437681313,0.0001689470496005612,0.0005349158237810173
